Order_ID,Merchant,Original_Time,Quantity,Item,Details,Price,Subtotal,Discount,Delivery_Fee,Bag_Fee,Platform_Fee,Tip,Total_Incl_Tax,Date,Weekday,Time_24hr
cbfo-1g9m,鶴茶樓 (中和永安店),2月3日 週五 下午1:44,1,桂香烏龍那堤,"半糖【50%】, 溫飲 【warm】",56,0,0,0,0,0,0,0,2020/02/03,Friday,13:44
dc4k-czs6,再睡5分鐘 (新北樂華店),1月31日 週二 下午7:48,1,★日安紅珍珠歐蕾【濃茶】,"【M】, 去冰, 正常甜2/1.4",70,0,0,0,0,0,0,0,2020/01/31,Tuesday,19:48
dc4k-czs6,再睡5分鐘 (新北樂華店),1月31日 週二 下午7:48,1,本店每筆訂單酌收餐點包裝費2元,,0,0,0,0,0,0,0,0,2020/01/31,Tuesday,19:48
dc4k-czs6,再睡5分鐘 (新北樂華店),1月31日 週二 下午7:48,1,「爽爽喝厚奶蓋系列」不提供吸管,,0,0,0,0,0,0,0,0,2020/01/31,Tuesday,19:48
f0ps-kd9q,麻將麻辣臭豆腐 (竹東店),1月28日 週六 下午9:10,1,臭豆腐+鴨血,微辣,135,0,0,0,0,0,0,0,2020/01/28,Saturday,21:10
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,滷雞飯,,50,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,骨仔肉湯,,60,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,海帶【1片】,,10,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,豬頭肉,你將收到關於此商品的退款。,60,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,紅油抄手,,60,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,粉腸,,60,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,餛飩湯,,60,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
b1ls-5xxg,享食麵店老街,1月19日 週四 下午8:07,1,燙青菜,,40,0,0,0,0,0,0,0,2020/01/19,Thursday,20:07
d9ik-j6l4,胖老爹美式炸雞 (竹東長春店),1月17日 週二 下午8:05,1,雞腿,,65,0,0,0,0,0,0,0,2020/01/17,Tuesday,20:05
d9ik-j6l4,胖老爹美式炸雞 (竹東長春店),1月17日 週二 下午8:05,1,【2號餐】,可樂小寶特瓶350ML,140,0,0,0,0,0,0,0,2020/01/17,Tuesday,20:05
r185-2s1p,胖老爹美式炸雞 (永和智光店),9月15日 週四 下午6:07,1,2號餐,可樂小寶特瓶350ML,140,0,0,0,0,0,0,0,2019/09/15,Thursday,18:07
ds94-e5tp,大大燒烤 (寧夏夜市031號),9月13日 週二 下午8:56,1,超大支雞心串,,150,0,0,0,0,0,0,0,2019/09/13,Tuesday,20:56
ds94-e5tp,大大燒烤 (寧夏夜市031號),9月13日 週二 下午8:56,1,超大支雞肉串,,150,0,0,0,0,0,0,0,2019/09/13,Tuesday,20:56
ds94-e5tp,大大燒烤 (寧夏夜市031號),9月13日 週二 下午8:56,1,超大支牛肉串,,150,0,0,0,0,0,0,0,2019/09/13,Tuesday,20:56
ds94-e5tp,大大燒烤 (寧夏夜市031號),9月13日 週二 下午8:56,1,超大支羊肉串,,150,0,0,0,0,0,0,0,2019/09/13,Tuesday,20:56
y5qb-y72l,呈信傳統鵝肉店 (永和永貞店),9月12日 週一 下午8:23,1,鵝肉飯套餐,丸子湯,190,0,0,0,0,0,0,0,2019/09/12,Monday,20:23
y5qb-y72l,呈信傳統鵝肉店 (永和永貞店),9月12日 週一 下午8:23,1,燙青菜,,50,0,0,0,0,0,0,0,2019/09/12,Monday,20:23
k4hs-bqiy,樂華蚵仔煎,9月11日 週日 下午6:19,1,豬血湯,,35,0,0,0,0,0,0,0,2019/09/11,Sunday,18:19
k4hs-bqiy,樂華蚵仔煎,9月11日 週日 下午6:19,2,蚵仔煎,,150,0,0,0,0,0,0,0,2019/09/11,Sunday,18:19
e0lo-gfs5,胖老爹美式炸雞 (永和樂華店),9月8日 週四 上午12:47,1,【2號餐】,雪碧小寶特瓶350ML,140,0,0,0,0,0,0,0,2019/09/08,Thursday,00:47
j4iq-r9u9,萬華莊家班麻油雞 (永和中正店),2月21日 週一 下午9:26,1,麻油綜合,,230,0,0,0,0,0,0,0,2019/02/21,Monday,21:26
g3lt-fm8s,麥當勞 (S85 永和中正店),2月21日 週一 下午6:37,1,套餐-大麥克 Big Mac Meal,"6塊鷄塊+中薯 6pcs Chicken McNuggets + Fries (M), 可口可樂 (中) coca cola (m), 糖醋醬包 sweet sour sauce, 無需加價購 no addon, thanks",199,0,0,0,0,0,0,0,2019/02/21,Monday,18:37
x6ry-ye2k,拿坡里 (新北新莊店 8161),2月20日 週日 下午8:57,1,義式炸雞雙享餐,"包材, 6塊原味炸雞, 6塊烤雞, 蘋果蘇打【1250ml】, 可樂【1250ml】",670,0,0,0,0,0,0,0,2019/02/20,Sunday,20:57
r185-5hmu,胖老爹美式炸雞 (永和智光店),2月14日 週一 下午3:56,2,2號餐,可樂小寶特瓶350ML,260,0,0,0,0,0,0,0,2019/02/14,Monday,15:56
r185-4xbo,胖老爹美式炸雞 (永和智光店),2月11日 週五 下午6:04,1,2號餐,可樂小寶特瓶350ML,130,0,0,0,0,0,0,0,2019/02/11,Friday,18:04
g3lt-vc5m,麥當勞 (S85 永和中正店),2月7日 週一 下午7:39,1,套餐-雙層牛肉吉事堡 Double Cheeseburger Meal,"6塊鷄塊+中薯 6pcs Chicken McNuggets + Fries (M), 玉米湯 (小) corn soup (s), 加購原味麥脆鷄腿(大腿或棒腿) addon mccrispy original, 糖醋醬包 sweet sour sauce",251,0,0,0,0,0,0,0,2019/02/07,Monday,19:39
e0lo-y75y,胖老爹美式炸雞 (永和樂華店),8月5日 週四 下午12:31,1,2號餐【雞塊、雞腿、飲料】,雪碧,115,0,0,0,0,0,0,0,2018/08/05,Thursday,12:31
qvbh-vs1l,IKKI深夜食堂,8月2日 週一 下午10:19,1,綜合串燒,,433,0,0,0,0,0,0,0,2018/08/02,Monday,22:19
qvbh-vs1l,IKKI深夜食堂,8月2日 週一 下午10:19,1,肋眼牛排,,167,0,0,0,0,0,0,0,2018/08/02,Monday,22:19
l7ec-ax2g,定食8 (南門店),8月2日 週一 下午12:26,1,炸蝦&和風烤嫩雞,,180,0,0,0,0,0,0,0,2018/08/02,Monday,12:26
z0mi-r0od,CoCo 壹番屋咖哩 (台北漢口店)-inactive,8月1日 週日 下午1:33,1,海鮮菠菜咖哩飯,"甘口【不辣】, 300g【標準】",370,0,0,0,0,0,0,0,2018/08/01,Sunday,13:33
v0lu-u1gv,100g減碳餐盒,7月31日 週六 下午8:40,1,嫩煎舒肥板腱牛 Pen-Fried Marbled Beef Bento,,205,0,0,0,0,0,0,0,2018/07/31,Saturday,20:40
g3lt-ucun,麥當勞 (S85 永和中正店),7月31日 週六 上午11:56,1,套餐-大麥克 Big Mac Meal,"無需加價購 No addon, Thanks, 可口可樂 (中) coca cola (m), 薯條 (中) fries (m)",135,0,0,0,0,0,0,0,2018/07/31,Saturday,11:56
g3lt-ucun,麥當勞 (S85 永和中正店),7月31日 週六 上午11:56,1,套餐-麥香魚 Filet-O-Fish Meal,"原味麥脆鷄腿(大腿或棒腿) McCrispy Original, 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks, 不要醬包 no sauce",128,0,0,0,0,0,0,0,2018/07/31,Saturday,11:56
g3lt-ucun,麥當勞 (S85 永和中正店),7月31日 週六 上午11:56,1,套餐-麥克鷄塊(6塊) 6pcs McNuggets Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 糖醋醬包 sweet sour sauce, 糖醋醬包 sweet sour sauce, 無需加價購 no addon, thanks",119,0,0,0,0,0,0,0,2018/07/31,Saturday,11:56
qvbh-5iyf,IKKI深夜食堂,7月30日 週五 下午8:06,1,綜合串燒,,433,0,0,0,0,0,0,0,2018/07/30,Friday,20:06
qvbh-5iyf,IKKI深夜食堂,7月30日 週五 下午8:06,1,蛤蜊湯,,78,0,0,0,0,0,0,0,2018/07/30,Friday,20:06
a5qe-47bi,雞鳴而起-原文化路麻油雞,7月28日 週三 下午7:51,1,補腎腰子湯,四物湯,160,0,0,0,0,0,0,0,2018/07/28,Wednesday,19:51
a5qe-47bi,雞鳴而起-原文化路麻油雞,7月28日 週三 下午7:51,1,不平凡燙青菜,,50,0,0,0,0,0,0,0,2018/07/28,Wednesday,19:51
oa99-5c55,燒肉眾精緻炭火燒肉 (雙和板南店),7月27日 週二 下午8:37,1,元組炙燒牛肉日式御便當【獨家餐點】,,190,0,0,0,0,0,0,0,2018/07/27,Tuesday,20:37
y5qb-ydqz,呈信傳統鵝肉店 (永和永貞店),7月25日 週日 下午6:38,1,鵝肉冬粉套餐,桂竹筍,170,0,0,0,0,0,0,0,2018/07/25,Sunday,18:38
y5qb-ydqz,呈信傳統鵝肉店 (永和永貞店),7月25日 週日 下午6:38,1,鵝肉飯套餐,血糕湯,170,0,0,0,0,0,0,0,2018/07/25,Sunday,18:38
y5qb-ydqz,呈信傳統鵝肉店 (永和永貞店),7月25日 週日 下午6:38,1,燙青菜,,50,0,0,0,0,0,0,0,2018/07/25,Sunday,18:38
y5qb-ydqz,呈信傳統鵝肉店 (永和永貞店),7月25日 週日 下午6:38,1,鹹水鵝爪,,100,0,0,0,0,0,0,0,2018/07/25,Sunday,18:38
g3lt-uyba,麥當勞 (S85 永和中正店),7月25日 週日 下午12:28,1,套餐-大麥克 Big Mac Meal,"薯條 (中) Fries (M), 可口可樂 (中) coca cola (m), 不要醬包 no sauce, 無需加價購 no addon, thanks",135,0,0,0,0,0,0,0,2018/07/25,Sunday,12:28
g3lt-uyba,麥當勞 (S85 永和中正店),7月25日 週日 下午12:28,1,套餐-麥克鷄塊(6塊) 6pcs McNuggets Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks, 糖醋醬包 sweet sour sauce, 糖醋醬包 sweet sour sauce",119,0,0,0,0,0,0,0,2018/07/25,Sunday,12:28
g3lt-uyba,麥當勞 (S85 永和中正店),7月25日 週日 下午12:28,1,套餐-麥克鷄塊(6塊) 6pcs McNuggets Meal,"原味麥脆鷄腿(大腿或棒腿) McCrispy Original, 無需加價購 no addon, thanks, 糖醋醬包 sweet sour sauce, 糖醋醬包 sweet sour sauce, 玉米湯 (小) corn soup (s)",132,0,0,0,0,0,0,0,2018/07/25,Sunday,12:28
qvbh-bsuj,IKKI深夜食堂,7月24日 週六 下午10:33,1,綜合串燒,,433,0,0,0,0,0,0,0,2018/07/24,Saturday,22:33
qvbh-xa83,IKKI深夜食堂,7月22日 週四 下午11:26,1,綜合串燒,,433,0,0,0,0,0,0,0,2018/07/22,Thursday,23:26
qvbh-xa83,IKKI深夜食堂,7月22日 週四 下午11:26,1,時蔬【水蓮】,,144,0,0,0,0,0,0,0,2018/07/22,Thursday,23:26
y7yj-jg76,Burger King 漢堡王 (新北永和店),7月22日 週四 下午3:57,1,華堡套餐,(M)百事可樂,185,0,0,0,0,0,0,0,2018/07/22,Thursday,15:57
e0lo-sutf,胖老爹美式炸雞 (永和樂華店),7月21日 週三 下午8:57,1,5號全家餐【雞翅3支、雞塊3塊、雞腿2支】,,339,0,0,0,0,0,0,0,2018/07/21,Wednesday,20:57
e0lo-osdu,胖老爹美式炸雞 (永和樂華店),7月17日 週六 下午9:49,1,2號餐【雞塊、雞腿、飲料】,雪碧,115,0,0,0,0,0,0,0,2018/07/17,Saturday,21:49
b5dl-f0pp,冬冬小吃,7月17日 週六 下午2:51,1,燙青菜,,40,0,0,0,0,0,0,0,2018/07/17,Saturday,14:51
b5dl-f0pp,冬冬小吃,7月17日 週六 下午2:51,1,豆干,,30,0,0,0,0,0,0,0,2018/07/17,Saturday,14:51
b5dl-f0pp,冬冬小吃,7月17日 週六 下午2:51,1,涼拌小黃瓜,,40,0,0,0,0,0,0,0,2018/07/17,Saturday,14:51
b5dl-f0pp,冬冬小吃,7月17日 週六 下午2:51,1,皮蛋豆腐,,40,0,0,0,0,0,0,0,2018/07/17,Saturday,14:51
b5dl-f0pp,冬冬小吃,7月17日 週六 下午2:51,1,泡菜,,40,0,0,0,0,0,0,0,2018/07/17,Saturday,14:51
e0lo-1eka,胖老爹美式炸雞 (永和樂華店),7月16日 週五 下午1:18,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/07/16,Friday,13:18
f8ak-ythb,極燒骰子牛,7月13日 週二 下午10:47,1,骰子牛【中份 | 165克】,玫瑰鹽,205,0,0,0,0,0,0,0,2018/07/13,Tuesday,22:47
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,統一飲冰室茶集-烏龍奶茶 400ml,,26,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,統一飲冰室茶集-紅奶茶 400ml,,26,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,統一飲冰室茶集-綠奶茶 400ml,,26,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,雪碧汽水 330ml,,16,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,黑松沙士 330ml,,17,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,蘋果西打330ml,,20,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,可口可樂 330ml,,16,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
e6cp-hh5d,熊貓超市(中和店),7月11日 週日 下午11:38,1,麥香阿薩姆紅茶975ml,,34,0,0,0,0,0,0,0,2018/07/11,Sunday,23:38
f9qc-729h,菜更香蒙古烤肉 (新北樂華店),7月11日 週日 下午7:53,1,菜更香蒙古烤肉,"牛肉, 高麗菜, 洋蔥, 小白菜, 豆干, 小黃瓜, 油麵, 不辣, 九層塔, 蔥花",180,0,0,0,0,0,0,0,2018/07/11,Sunday,19:53
f9qc-729h,菜更香蒙古烤肉 (新北樂華店),7月11日 週日 下午7:53,1,香煎雞腿排,,80,0,0,0,0,0,0,0,2018/07/11,Sunday,19:53
p8ss-4ww0,泰福泰式料理 (新北永和店),7月11日 週日 下午1:00,1,綠咖哩牛,,200,0,0,0,0,0,0,0,2018/07/11,Sunday,13:00
p8ss-4ww0,泰福泰式料理 (新北永和店),7月11日 週日 下午1:00,1,白飯,,25,0,0,0,0,0,0,0,2018/07/11,Sunday,13:00
p8ss-4ww0,泰福泰式料理 (新北永和店),7月11日 週日 下午1:00,1,蝦仁炒飯,,125,0,0,0,0,0,0,0,2018/07/11,Sunday,13:00
z9cn-sze5,清心福全 (永和得和店),7月10日 週六 下午9:30,1,錫蘭奶紅,"半糖【5分】, 去冰",50,0,0,0,0,0,0,0,2018/07/10,Saturday,21:30
z9cn-sze5,清心福全 (永和得和店),7月10日 週六 下午9:30,1,蜂蜜奶茶,"常溫, 半糖【5分】",60,0,0,0,0,0,0,0,2018/07/10,Saturday,21:30
ai4y-lnu4,珍煮丹 (永和竹林店),7月8日 週四 下午7:34,1,葡柚翡翠,"去冰【仍有些許冰塊】, 微糖",58,0,0,0,0,0,0,0,2018/07/08,Thursday,19:34
ai4y-lnu4,珍煮丹 (永和竹林店),7月8日 週四 下午7:34,1,姍姍紅茶拿鐵,"半糖, 常溫【即冷藏溫度】",75,0,0,0,0,0,0,0,2018/07/08,Thursday,19:34
e0lo-22so,胖老爹美式炸雞 (永和樂華店),7月8日 週四 下午12:32,1,2號餐【雞塊、雞腿、飲料】,雪碧,115,0,0,0,0,0,0,0,2018/07/08,Thursday,12:32
e0lo-22so,胖老爹美式炸雞 (永和樂華店),7月8日 週四 下午12:32,1,雞腿,,55,0,0,0,0,0,0,0,2018/07/08,Thursday,12:32
a4lt-41ri,尚青炒飯炒麵熱炒店,7月7日 週三 下午7:47,1,炒海瓜子,,150,0,0,0,0,0,0,0,2018/07/07,Wednesday,19:47
a4lt-41ri,尚青炒飯炒麵熱炒店,7月7日 週三 下午7:47,1,蔥爆牛肉,,150,0,0,0,0,0,0,0,2018/07/07,Wednesday,19:47
a4lt-41ri,尚青炒飯炒麵熱炒店,7月7日 週三 下午7:47,1,鹽酥蝦,,150,0,0,0,0,0,0,0,2018/07/07,Wednesday,19:47
y7t2-0ebf,咖哩職人餐坊,7月6日 週二 下午6:16,1,南洋椰香咖哩雞飯,,110,0,0,0,0,0,0,0,2018/07/06,Tuesday,18:16
y7t2-0ebf,咖哩職人餐坊,7月6日 週二 下午6:16,1,匈牙利牛肉飯,,150,0,0,0,0,0,0,0,2018/07/06,Tuesday,18:16
e0lo-wo7m,胖老爹美式炸雞 (永和樂華店),7月6日 週二 下午1:50,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/07/06,Tuesday,13:50
y5qb-vjom,呈信傳統鵝肉店 (永和永貞店),7月5日 週一 下午7:22,1,個人套餐,,170,0,0,0,0,0,0,0,2018/07/05,Monday,19:22
y5qb-vjom,呈信傳統鵝肉店 (永和永貞店),7月5日 週一 下午7:22,1,鵝肝,,60,0,0,0,0,0,0,0,2018/07/05,Monday,19:22
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,2,清燉牛肉麵,拉麵,320,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,1,清燉牛肉麵,刀削麵,160,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,1,豆干,,40,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,1,海帶,,40,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,1,豆皮,,40,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
y4sv-tsdk,勳.牛肉麵,7月3日 週六 下午6:18,1,滷蛋,,16,0,0,0,0,0,0,0,2018/07/03,Saturday,18:18
b7xq-enma,搖滾披薩Pizza Rock (新北永和店),7月3日 週六 下午12:17,1,四種起司披薩【8吋】,,239,0,0,0,0,0,0,0,2018/07/03,Saturday,12:17
b7xq-enma,搖滾披薩Pizza Rock (新北永和店),7月3日 週六 下午12:17,1,海鮮披薩【8吋】,,269,0,0,0,0,0,0,0,2018/07/03,Saturday,12:17
e0lo-1ryn,胖老爹美式炸雞 (永和樂華店),7月2日 週五 下午4:08,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/07/02,Friday,16:08
q6ff-jz0a,水蛙上海小吃,7月1日 週四 下午11:20,1,胡椒蝦,,500,0,0,0,0,0,0,0,2018/07/01,Thursday,23:20
q6ff-jz0a,水蛙上海小吃,7月1日 週四 下午11:20,1,炒高麗菜,,100,0,0,0,0,0,0,0,2018/07/01,Thursday,23:20
b9su-477a,三顧茅廬 (中和秀朗店) inactive,7月1日 週四 下午11:00,1,麻辣湯套餐(微辣),"行運綜合蔬菜組, 精選菇類(不得指定品項), 鴨血, 王子麵, 大陸妹, 秘滷牛肚, 麻辣鴨血, 大豆皮, 生豆包, 美白菇",370,0,0,0,0,0,0,0,2018/07/01,Thursday,23:00
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,立頓原味奶茶 400ml,,23,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,立頓茶歐蕾 400ml,,33,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,蘋果西打 600ml,,29,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,雪碧汽水 330ml,,16,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,可口可樂 330ml,,16,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,微氣泡葡萄口味果汁飲料 320ml,,15,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,阿薩姆慢火奶茶PET500ml,,27,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
e6cp-vzsz,熊貓超市(中和店),6月29日 週二 下午9:34,1,黑松沙士 330ml,,15,0,0,0,0,0,0,0,2018/06/29,Tuesday,21:34
ufoo-j7ek,福隆月台便當 (永和福和店),6月29日 週二 下午7:47,1,全瘦肉便當、味噌紫菜蛋花貢丸湯,,95,0,0,0,0,0,0,0,2018/06/29,Tuesday,19:47
ufoo-j7ek,福隆月台便當 (永和福和店),6月29日 週二 下午7:47,1,福隆、全瘦肉便當、味噌紫菜蛋花貢丸湯,,125,0,0,0,0,0,0,0,2018/06/29,Tuesday,19:47
e0lo-wnie,胖老爹美式炸雞 (永和樂華店),6月28日 週一 下午3:48,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/06/28,Monday,15:48
kz2c-ub5p,金正好吃 (中和宜安店),6月26日 週六 下午8:13,1,正宗深坑臭豆腐【大】,,75,0,0,0,0,0,0,0,2018/06/26,Saturday,20:13
kz2c-ub5p,金正好吃 (中和宜安店),6月26日 週六 下午8:13,1,正宗深坑臭豆腐,,60,0,0,0,0,0,0,0,2018/06/26,Saturday,20:13
ai4y-h0mu,珍煮丹 (永和竹林店),6月26日 週六 下午6:00,1,琥珀烏龍拿鐵,"半糖, 常溫【即冷藏溫度】, 黑糖珍珠【每份】總糖量25公克．總熱量269大卡",85,0,0,0,0,0,0,0,2018/06/26,Saturday,18:00
ai4y-h0mu,珍煮丹 (永和竹林店),6月26日 週六 下午6:00,1,姍姍紅茶拿鐵,"半糖, 常溫【即冷藏溫度】, 黑糖珍珠【每份】總糖量25公克．總熱量269大卡",85,0,0,0,0,0,0,0,2018/06/26,Saturday,18:00
g3lt-ax4j,麥當勞 (S85 永和中正店),6月26日 週六 下午12:01,1,套餐-大麥克 Big Mac Meal,"薯條 (中) Fries (M), 可口可樂 (中) coca cola (m), 無需加價購 no addon, thanks",135,0,0,0,0,0,0,0,2018/06/26,Saturday,12:01
g3lt-ax4j,麥當勞 (S85 永和中正店),6月26日 週六 下午12:01,1,套餐-麥克鷄塊(6塊) 6pcs McNuggets Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks, 糖醋醬包 sweet sour sauce",119,0,0,0,0,0,0,0,2018/06/26,Saturday,12:01
m2ok-kp34,滝禾製麵所日式拉麵 (永和安樂店),6月23日 週三 下午2:33,1,清香黑蒜拉麵,"九州細麵【正常】, 肋眼叉燒",180,0,0,0,0,0,0,0,2018/06/23,Wednesday,14:33
b7mi-f4xv,中和米粉湯,6月23日 週三 上午1:03,1,蚵仔煎,,75,0,0,0,0,0,0,0,2018/06/23,Wednesday,01:03
b7mi-f4xv,中和米粉湯,6月23日 週三 上午1:03,1,燙青菜,,40,0,0,0,0,0,0,0,2018/06/23,Wednesday,01:03
e0lo-1zsj,胖老爹美式炸雞 (永和樂華店),6月22日 週二 下午3:16,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/06/22,Tuesday,15:16
y4tk-n5uu,海力士 (永和永貞店),6月21日 週一 下午9:34,1,鮭魚親子丼,,280,0,0,0,0,0,0,0,2018/06/21,Monday,21:34
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,熱銷商品 | 可口可樂PET. | 600ml #24152334,,29,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,熱銷商品 | 黑松沙士PET | 600ml #24152662,,29,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,雪碧汽水PET | 600ml #24153737,,29,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,光泉午后時光重乳奶茶 | 400ml #24155045,,35,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,麥香阿薩姆紅茶PET | 600ml #24141529,,25,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,飲冰室茶集綠奶茶(盒) | 400ml #24153294,,25,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
v8am-fenn,統一超商(復美店),6月21日 週一 上午12:14,1,果漾蘋果風味蘇打飲料PET | 560ml #24153966,,29,0,0,0,0,0,0,0,2018/06/21,Monday,00:14
i1gr-3dl3,Blue磚塊廚房義大利麵,6月20日 週日 下午8:24,1,B7. 香辣深海墨魚燉飯,套餐1【主廚例湯、沙拉】,269,0,0,0,0,0,0,0,2018/06/20,Sunday,20:24
i1gr-3dl3,Blue磚塊廚房義大利麵,6月20日 週日 下午8:24,1,B2. 奶油野菇雞肉燉飯,,150,0,0,0,0,0,0,0,2018/06/20,Sunday,20:24
i1gr-3dl3,Blue磚塊廚房義大利麵,6月20日 週日 下午8:24,1,A2. 清炒白酒蛤蜊細扁麵,,150,0,0,0,0,0,0,0,2018/06/20,Sunday,20:24
g3lt-jjni,麥當勞 (S85 永和中正店),6月20日 週日 下午12:42,1,套餐-麥克鷄塊(6塊) 6pcs McNuggets Meal,"薯條 (中) Fries (M), 玉米湯 (大) corn soup (l), 無需加價購 no addon, thanks, 糖醋醬包 sweet sour sauce",138,0,0,0,0,0,0,0,2018/06/20,Sunday,12:42
g3lt-jjni,麥當勞 (S85 永和中正店),6月20日 週日 下午12:42,1,套餐-雙層牛肉吉事堡 Double Cheeseburger Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks, 不要醬包 no sauce",125,0,0,0,0,0,0,0,2018/06/20,Sunday,12:42
g3lt-jjni,麥當勞 (S85 永和中正店),6月20日 週日 下午12:42,1,套餐-大麥克 Big Mac Meal,"薯條 (中) Fries (M), 無需加價購 no addon, thanks, 玉米湯 (小) corn soup (s), 不要醬包 no sauce",135,0,0,0,0,0,0,0,2018/06/20,Sunday,12:42
bg9j-m6ue,麻古茶坊 (永和福和店) inactive,6月19日 週六 下午8:19,1,楊枝甘露2.0,,90,0,0,0,0,0,0,0,2018/06/19,Saturday,20:19
bg9j-m6ue,麻古茶坊 (永和福和店) inactive,6月19日 週六 下午8:19,1,葡萄柚果粒茶,"一分糖, 去冰, 加一顆梅子, 加椰果",110,0,0,0,0,0,0,0,2018/06/19,Saturday,20:19
bg9j-m6ue,麻古茶坊 (永和福和店) inactive,6月19日 週六 下午8:19,1,錫蘭奶茶,"半糖, 微冰",60,0,0,0,0,0,0,0,2018/06/19,Saturday,20:19
